============================= test session starts =============================
platform win32 -- Python 3.14.3, pytest-9.0.2, pluggy-1.6.0 -- C:\Program Files\Python314\python.exe
cachedir: .pytest_cache
rootdir: C:\Users\yelron\OneDrive - Intel Corporation\Documents\VS Code Projects\InvestAI
configfile: pytest.ini
plugins: anyio-4.12.1, base-url-2.1.0, playwright-0.7.2
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_signal_filter_avoid_returns_only_avoid - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestScreenerAPI::test_signal_filter_no_filter_returns_mixed - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestMultiUserIsolation::test_watchlist_isolation - AssertionError: Login failed for alice_wl_93b775@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestMultiUserIsolation::test_portfolio_isolation - AssertionError: Login failed for alice_pf_0133b8@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestMultiUserIsolation::test_transactions_isolation - AssertionError: Login failed for alice_tx_baa1db@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestMultiUserIsolation::test_alerts_isolation - AssertionError: Login failed for alice_al_297ef8@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestForgotPasswordAPI::test_reset_password_with_valid_code - AttributeError: 'NoneType' object has no attribute 'id'
FAILED tests/test_e2e.py::TestForgotPasswordAPI::test_reset_password_code_single_use - AttributeError: 'NoneType' object has no attribute 'id'
FAILED tests/test_e2e.py::TestForgotPasswordAPI::test_reset_password_short_password_rejected - AssertionError: assert '4 characters' in 'Password must be at least 8 characters'
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_endpoint_returns_200 - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_summary_structure - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_plan_has_valid_signals - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_stocks_have_allocations - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_allocations_sum_to_investment - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_sector_filter - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestActionPlanAPI::test_action_plan_strengths_and_weaknesses - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestMarketDataIntegrity::test_market_api_returns_valid_data - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_cache_status_returns_bounded_total - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_pxd_not_in_stock_universe - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_pxd_not_in_trading_dashboard - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_advisor_rankings_no_heavy_arrays - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_trading_dashboard_picks_capped - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_trading_dashboard_has_progress - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_market_home_returns_data - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_value_scanner_returns_structure - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_trading_dashboard_has_packages - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestOOMFixAPI::test_advisor_single_stock_still_has_indicators - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_featured_returns_all_six_stocks - AssertionError: Login failed for yahoo_feat@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_featured_prices_are_realistic - AssertionError: Login failed for yahoo_real@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_featured_have_change_percent - AssertionError: Login failed for yahoo_chg@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_featured_sparklines_have_data_points - AssertionError: Login failed for yahoo_spark@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_sparkline_points_count - AssertionError: Login failed for yahoo_spcnt@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_ticker_returns_all_symbols - AssertionError: Login failed for yahoo_tick@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_home_returns_both_ticker_and_featured - AssertionError: Login failed for yahoo_home@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_home_featured_have_sparklines - AssertionError: Login failed for yahoo_hmspark@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestYahooOnlyDataFlow::test_home_no_error_text_in_response - AssertionError: Login failed for yahoo_noerr@e2e.local: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_trading_advisor_total_matches_universe - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_trading_advisor_progress_fields - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_trading_advisor_all_five_packages - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_trading_advisor_responds_within_timeout - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_trading_advisor_market_mood_valid - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_cache_warmer_signals_ready - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_concurrent_api_calls_dont_block - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_candle_cache_speeds_up_repeat_calls - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_all_picks_capped_at_30 - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_stock_detail_returns_data - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestAdvisorPerfAPI::test_value_scanner_responds_with_stats - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestSmartAdvisorCacheHit::test_advisor_analyze_returns_under_5s - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestSmartAdvisorCacheHit::test_advisor_analyze_has_rankings - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
FAILED tests/test_e2e.py::TestSmartAdvisorCacheHit::test_advisor_float_and_int_amount_same_result - AssertionError: Login failed: {"detail":"Invalid email or password"}
assert 403 == 200
 +  where 403 = <Response [403]>.status_code
=========== 100 failed, 56 passed, 1 skipped in 1285.56s (0:21:25) ============
